borrower_id,scenario,branch,year,window,quarter,kind,obligation_year,cash_out_eur,share_of_working_capital
B006,current_policies,proposal,2033,2033 Q3,3,prepayment,2033,2137.5,0.002375
B006,current_policies,proposal,2033,2033 Q4,4,prepayment,2033,2137.5,0.002375
B006,current_policies,proposal,2033,2033 settlement by 30 September,,settlement,2032,6840.0,0.0076
B006,current_policies,proposal,2034,2034 Q1,1,prepayment,2034,2565.0,0.00285
B006,current_policies,proposal,2034,2034 Q2,2,prepayment,2034,2565.0,0.00285
B006,current_policies,proposal,2034,2034 Q3,3,prepayment,2034,2565.0,0.00285
B006,current_policies,proposal,2034,2034 Q4,4,prepayment,2034,2565.0,0.00285
B006,current_policies,proposal,2034,2034 settlement by 30 September,,settlement,2033,8550.0,0.0095
B006,current_policies,proposal,2035,2035 Q1,1,prepayment,2035,2992.5,0.003325
B006,current_policies,proposal,2035,2035 Q2,2,prepayment,2035,2992.5,0.003325
B006,current_policies,proposal,2035,2035 Q3,3,prepayment,2035,2992.5,0.003325
B006,current_policies,proposal,2035,2035 Q4,4,prepayment,2035,2992.5,0.003325
B006,current_policies,proposal,2035,2035 settlement by 30 September,,settlement,2034,10260.0,0.0114
B006,current_policies,proposal,2036,2036 settlement by 30 September,,settlement,2035,11970.0,0.0133
B006,delayed_transition,adopted,2027,2027 February to September,,block,2026,1140.0,0.0012666666666666677
B006,delayed_transition,adopted,2027,2027 Q1,1,prepayment,2027,285.0,0.0003166666666666669
B006,delayed_transition,adopted,2027,2027 Q2,2,prepayment,2027,285.0,0.0003166666666666669
B006,delayed_transition,adopted,2027,2027 Q3,3,prepayment,2027,285.0,0.0003166666666666669
B006,delayed_transition,adopted,2027,2027 Q4,4,prepayment,2027,285.0,0.0003166666666666669
B006,delayed_transition,adopted,2028,2028 Q1,1,prepayment,2028,570.0,0.0006333333333333332
B006,delayed_transition,adopted,2028,2028 Q2,2,prepayment,2028,570.0,0.0006333333333333332
B006,delayed_transition,adopted,2028,2028 Q3,3,prepayment,2028,570.0,0.0006333333333333332
B006,delayed_transition,adopted,2028,2028 Q4,4,prepayment,2028,570.0,0.0006333333333333332
B006,delayed_transition,adopted,2028,2028 settlement by 30 September,,settlement,2027,1140.0,0.0012666666666666677
B006,delayed_transition,adopted,2029,2029 Q1,1,prepayment,2029,1282.5,0.0014249999999999998
B006,delayed_transition,adopted,2029,2029 Q2,2,prepayment,2029,1282.5,0.0014249999999999998
B006,delayed_transition,adopted,2029,2029 Q3,3,prepayment,2029,1282.5,0.0014249999999999998
B006,delayed_transition,adopted,2029,2029 Q4,4,prepayment,2029,1282.5,0.0014249999999999998
B006,delayed_transition,adopted,2029,2029 settlement by 30 September,,settlement,2028,2280.0,0.0025333333333333328
B006,delayed_transition,adopted,2030,2030 Q1,1,prepayment,2030,2764.5,0.0030716666666666666
B006,delayed_transition,adopted,2030,2030 Q2,2,prepayment,2030,2764.5,0.0030716666666666666
B006,delayed_transition,adopted,2030,2030 Q3,3,prepayment,2030,2764.5,0.0030716666666666666
B006,delayed_transition,adopted,2030,2030 Q4,4,prepayment,2030,2764.5,0.0030716666666666666
B006,delayed_transition,adopted,2030,2030 settlement by 30 September,,settlement,2029,5130.0,0.005699999999999999
B006,delayed_transition,adopted,2031,2031 Q1,1,prepayment,2031,3477.0,0.003863333333333333
B006,delayed_transition,adopted,2031,2031 Q2,2,prepayment,2031,3477.0,0.003863333333333333
B006,delayed_transition,adopted,2031,2031 Q3,3,prepayment,2031,3477.0,0.003863333333333333
B006,delayed_transition,adopted,2031,2031 Q4,4,prepayment,2031,3477.0,0.003863333333333333
B006,delayed_transition,adopted,2031,2031 settlement by 30 September,,settlement,2030,11058.0,0.012286666666666666
B006,delayed_transition,adopted,2032,2032 Q1,1,prepayment,2032,4189.5,0.004655
B006,delayed_transition,adopted,2032,2032 Q2,2,prepayment,2032,4189.5,0.004655
B006,delayed_transition,adopted,2032,2032 Q3,3,prepayment,2032,4189.5,0.004655
B006,delayed_transition,adopted,2032,2032 Q4,4,prepayment,2032,4189.5,0.004655
B006,delayed_transition,adopted,2032,2032 settlement by 30 September,,settlement,2031,13908.0,0.015453333333333333
B006,delayed_transition,adopted,2033,2033 Q1,1,prepayment,2033,4902.0,0.0054466666666666665
B006,delayed_transition,adopted,2033,2033 Q2,2,prepayment,2033,4902.0,0.0054466666666666665
B006,delayed_transition,adopted,2033,2033 Q3,3,prepayment,2033,4902.0,0.0054466666666666665
B006,delayed_transition,adopted,2033,2033 Q4,4,prepayment,2033,4902.0,0.0054466666666666665
B006,delayed_transition,adopted,2033,2033 settlement by 30 September,,settlement,2032,16758.0,0.01862
B006,delayed_transition,adopted,2034,2034 Q1,1,prepayment,2034,5700.0,0.006333333333333333
B006,delayed_transition,adopted,2034,2034 Q2,2,prepayment,2034,5700.0,0.006333333333333333
B006,delayed_transition,adopted,2034,2034 Q3,3,prepayment,2034,5700.0,0.006333333333333333
B006,delayed_transition,adopted,2034,2034 Q4,4,prepayment,2034,5700.0,0.006333333333333333
B006,delayed_transition,adopted,2034,2034 settlement by 30 September,,settlement,2033,19608.0,0.021786666666666666
B006,delayed_transition,adopted,2035,2035 Q1,1,prepayment,2035,5700.0,0.006333333333333333
B006,delayed_transition,adopted,2035,2035 Q2,2,prepayment,2035,5700.0,0.006333333333333333
B006,delayed_transition,adopted,2035,2035 Q3,3,prepayment,2035,5700.0,0.006333333333333333
B006,delayed_transition,adopted,2035,2035 Q4,4,prepayment,2035,5700.0,0.006333333333333333
B006,delayed_transition,adopted,2035,2035 settlement by 30 September,,settlement,2034,22800.0,0.025333333333333333
B006,delayed_transition,adopted,2036,2036 settlement by 30 September,,settlement,2035,22800.0,0.025333333333333333
B006,delayed_transition,proposal,2027,2027 February to September,,block,2026,1140.0,0.0012666666666666677
B006,delayed_transition,proposal,2027,2027 Q1,1,prepayment,2027,285.0,0.0003166666666666669
B006,delayed_transition,proposal,2027,2027 Q2,2,prepayment,2027,285.0,0.0003166666666666669
B006,delayed_transition,proposal,2027,2027 Q3,3,prepayment,2027,285.0,0.0003166666666666669
B006,delayed_transition,proposal,2027,2027 Q4,4,prepayment,2027,285.0,0.0003166666666666669
B006,delayed_transition,proposal,2028,2028 Q1,1,prepayment,2028,570.0,0.0006333333333333332
B006,delayed_transition,proposal,2028,2028 Q2,2,prepayment,2028,570.0,0.0006333333333333332
B006,delayed_transition,proposal,2028,2028 Q3,3,prepayment,2028,570.0,0.0006333333333333332
B006,delayed_transition,proposal,2028,2028 Q4,4,prepayment,2028,570.0,0.0006333333333333332
B006,delayed_transition,proposal,2028,2028 settlement by 30 September,,settlement,2027,1140.0,0.0012666666666666677
B006,delayed_transition,proposal,2029,2029 Q1,1,prepayment,2029,855.0,0.0009500000000000001
B006,delayed_transition,proposal,2029,2029 Q2,2,prepayment,2029,855.0,0.0009500000000000001
B006,delayed_transition,proposal,2029,2029 Q3,3,prepayment,2029,855.0,0.0009500000000000001
B006,delayed_transition,proposal,2029,2029 Q4,4,prepayment,2029,855.0,0.0009500000000000001
B006,delayed_transition,proposal,2029,2029 settlement by 30 September,,settlement,2028,2280.0,0.0025333333333333328
B006,delayed_transition,proposal,2030,2030 Q1,1,prepayment,2030,1140.0,0.0012666666666666664
B006,delayed_transition,proposal,2030,2030 Q2,2,prepayment,2030,1140.0,0.0012666666666666664
B006,delayed_transition,proposal,2030,2030 Q3,3,prepayment,2030,1140.0,0.0012666666666666664
B006,delayed_transition,proposal,2030,2030 Q4,4,prepayment,2030,1140.0,0.0012666666666666664
B006,delayed_transition,proposal,2030,2030 settlement by 30 September,,settlement,2029,3420.0,0.0038000000000000004
B006,delayed_transition,proposal,2031,2031 Q1,1,prepayment,2031,1710.0,0.0019000000000000002
B006,delayed_transition,proposal,2031,2031 Q2,2,prepayment,2031,1710.0,0.0019000000000000002
B006,delayed_transition,proposal,2031,2031 Q3,3,prepayment,2031,1710.0,0.0019000000000000002
B006,delayed_transition,proposal,2031,2031 Q4,4,prepayment,2031,1710.0,0.0019000000000000002
B006,delayed_transition,proposal,2031,2031 settlement by 30 September,,settlement,2030,4560.0,0.0050666666666666655
B006,delayed_transition,proposal,2032,2032 Q1,1,prepayment,2032,2280.0,0.002533333333333333
B006,delayed_transition,proposal,2032,2032 Q2,2,prepayment,2032,2280.0,0.002533333333333333
B006,delayed_transition,proposal,2032,2032 Q3,3,prepayment,2032,2280.0,0.002533333333333333
B006,delayed_transition,proposal,2032,2032 Q4,4,prepayment,2032,2280.0,0.002533333333333333
B006,delayed_transition,proposal,2032,2032 settlement by 30 September,,settlement,2031,6840.0,0.007600000000000001
B006,delayed_transition,proposal,2033,2033 Q1,1,prepayment,2033,2850.0,0.0031666666666666666
B006,delayed_transition,proposal,2033,2033 Q2,2,prepayment,2033,2850.0,0.0031666666666666666
B006,delayed_transition,proposal,2033,2033 Q3,3,prepayment,2033,2850.0,0.0031666666666666666
B006,delayed_transition,proposal,2033,2033 Q4,4,prepayment,2033,2850.0,0.0031666666666666666
B006,delayed_transition,proposal,2033,2033 settlement by 30 September,,settlement,2032,9120.0,0.010133333333333333
B006,delayed_transition,proposal,2034,2034 Q1,1,prepayment,2034,3420.0,0.0038
B006,delayed_transition,proposal,2034,2034 Q2,2,prepayment,2034,3420.0,0.0038
B006,delayed_transition,proposal,2034,2034 Q3,3,prepayment,2034,3420.0,0.0038
B006,delayed_transition,proposal,2034,2034 Q4,4,prepayment,2034,3420.0,0.0038
B006,delayed_transition,proposal,2034,2034 settlement by 30 September,,settlement,2033,11400.0,0.012666666666666666
B006,delayed_transition,proposal,2035,2035 Q1,1,prepayment,2035,3990.0,0.0044333333333333325
B006,delayed_transition,proposal,2035,2035 Q2,2,prepayment,2035,3990.0,0.0044333333333333325
B006,delayed_transition,proposal,2035,2035 Q3,3,prepayment,2035,3990.0,0.0044333333333333325
B006,delayed_transition,proposal,2035,2035 Q4,4,prepayment,2035,3990.0,0.0044333333333333325
B006,delayed_transition,proposal,2035,2035 settlement by 30 September,,settlement,2034,13680.0,0.0152
B006,delayed_transition,proposal,2036,2036 settlement by 30 September,,settlement,2035,15960.0,0.01773333333333333
B006,net_zero_2050,adopted,2027,2027 February to September,,block,2026,1425.0,0.0015833333333333348
B006,net_zero_2050,adopted,2027,2027 Q1,1,prepayment,2027,356.25,0.0003958333333333337
B006,net_zero_2050,adopted,2027,2027 Q2,2,prepayment,2027,356.25,0.0003958333333333337
B006,net_zero_2050,adopted,2027,2027 Q3,3,prepayment,2027,356.25,0.0003958333333333337
B006,net_zero_2050,adopted,2027,2027 Q4,4,prepayment,2027,356.25,0.0003958333333333337
B006,net_zero_2050,adopted,2028,2028 Q1,1,prepayment,2028,712.5,0.0007916666666666665
B006,net_zero_2050,adopted,2028,2028 Q2,2,prepayment,2028,712.5,0.0007916666666666665
B006,net_zero_2050,adopted,2028,2028 Q3,3,prepayment,2028,712.5,0.0007916666666666665
B006,net_zero_2050,adopted,2028,2028 Q4,4,prepayment,2028,712.5,0.0007916666666666665
B006,net_zero_2050,adopted,2028,2028 settlement by 30 September,,settlement,2027,1425.0,0.0015833333333333348
B006,net_zero_2050,adopted,2029,2029 Q1,1,prepayment,2029,1603.12,0.0017812499999999998
B006,net_zero_2050,adopted,2029,2029 Q2,2,prepayment,2029,1603.12,0.0017812499999999998
B006,net_zero_2050,adopted,2029,2029 Q3,3,prepayment,2029,1603.12,0.0017812499999999998
B006,net_zero_2050,adopted,2029,2029 Q4,4,prepayment,2029,1603.12,0.0017812499999999998
B006,net_zero_2050,adopted,2029,2029 settlement by 30 September,,settlement,2028,2850.0,0.003166666666666666
B006,net_zero_2050,adopted,2030,2030 Q1,1,prepayment,2030,3455.62,0.0038395833333333333
B006,net_zero_2050,adopted,2030,2030 Q2,2,prepayment,2030,3455.62,0.0038395833333333333
B006,net_zero_2050,adopted,2030,2030 Q3,3,prepayment,2030,3455.62,0.0038395833333333333
B006,net_zero_2050,adopted,2030,2030 Q4,4,prepayment,2030,3455.62,0.0038395833333333333
B006,net_zero_2050,adopted,2030,2030 settlement by 30 September,,settlement,2029,6412.5,0.007124999999999999
B006,net_zero_2050,adopted,2031,2031 Q1,1,prepayment,2031,4346.25,0.0048291666666666665
B006,net_zero_2050,adopted,2031,2031 Q2,2,prepayment,2031,4346.25,0.0048291666666666665
B006,net_zero_2050,adopted,2031,2031 Q3,3,prepayment,2031,4346.25,0.0048291666666666665
B006,net_zero_2050,adopted,2031,2031 Q4,4,prepayment,2031,4346.25,0.0048291666666666665
B006,net_zero_2050,adopted,2031,2031 settlement by 30 September,,settlement,2030,13822.5,0.015358333333333333
B006,net_zero_2050,adopted,2032,2032 Q1,1,prepayment,2032,5236.88,0.00581875
B006,net_zero_2050,adopted,2032,2032 Q2,2,prepayment,2032,5236.88,0.00581875
B006,net_zero_2050,adopted,2032,2032 Q3,3,prepayment,2032,5236.88,0.00581875
B006,net_zero_2050,adopted,2032,2032 Q4,4,prepayment,2032,5236.88,0.00581875
B006,net_zero_2050,adopted,2032,2032 settlement by 30 September,,settlement,2031,17385.0,0.019316666666666666
B006,net_zero_2050,adopted,2033,2033 Q1,1,prepayment,2033,6127.5,0.006808333333333333
B006,net_zero_2050,adopted,2033,2033 Q2,2,prepayment,2033,6127.5,0.006808333333333333
B006,net_zero_2050,adopted,2033,2033 Q3,3,prepayment,2033,6127.5,0.006808333333333333
B006,net_zero_2050,adopted,2033,2033 Q4,4,prepayment,2033,6127.5,0.006808333333333333
B006,net_zero_2050,adopted,2033,2033 settlement by 30 September,,settlement,2032,20947.5,0.023275
B006,net_zero_2050,adopted,2034,2034 Q1,1,prepayment,2034,7125.0,0.007916666666666667
B006,net_zero_2050,adopted,2034,2034 Q2,2,prepayment,2034,7125.0,0.007916666666666667
B006,net_zero_2050,adopted,2034,2034 Q3,3,prepayment,2034,7125.0,0.007916666666666667
B006,net_zero_2050,adopted,2034,2034 Q4,4,prepayment,2034,7125.0,0.007916666666666667
B006,net_zero_2050,adopted,2034,2034 settlement by 30 September,,settlement,2033,24510.0,0.02723333333333333
B006,net_zero_2050,adopted,2035,2035 Q1,1,prepayment,2035,7125.0,0.007916666666666667
B006,net_zero_2050,adopted,2035,2035 Q2,2,prepayment,2035,7125.0,0.007916666666666667
B006,net_zero_2050,adopted,2035,2035 Q3,3,prepayment,2035,7125.0,0.007916666666666667
B006,net_zero_2050,adopted,2035,2035 Q4,4,prepayment,2035,7125.0,0.007916666666666667
B006,net_zero_2050,adopted,2035,2035 settlement by 30 September,,settlement,2034,28500.0,0.03166666666666667
B006,net_zero_2050,adopted,2036,2036 settlement by 30 September,,settlement,2035,28500.0,0.03166666666666667
B006,net_zero_2050,proposal,2027,2027 February to September,,block,2026,1425.0,0.0015833333333333348
B006,net_zero_2050,proposal,2027,2027 Q1,1,prepayment,2027,356.25,0.0003958333333333337
B006,net_zero_2050,proposal,2027,2027 Q2,2,prepayment,2027,356.25,0.0003958333333333337
B006,net_zero_2050,proposal,2027,2027 Q3,3,prepayment,2027,356.25,0.0003958333333333337
B006,net_zero_2050,proposal,2027,2027 Q4,4,prepayment,2027,356.25,0.0003958333333333337
B006,net_zero_2050,proposal,2028,2028 Q1,1,prepayment,2028,712.5,0.0007916666666666665
B006,net_zero_2050,proposal,2028,2028 Q2,2,prepayment,2028,712.5,0.0007916666666666665
B006,net_zero_2050,proposal,2028,2028 Q3,3,prepayment,2028,712.5,0.0007916666666666665
B006,net_zero_2050,proposal,2028,2028 Q4,4,prepayment,2028,712.5,0.0007916666666666665
B006,net_zero_2050,proposal,2028,2028 settlement by 30 September,,settlement,2027,1425.0,0.0015833333333333348
B006,net_zero_2050,proposal,2029,2029 Q1,1,prepayment,2029,1068.75,0.0011875000000000002
B006,net_zero_2050,proposal,2029,2029 Q2,2,prepayment,2029,1068.75,0.0011875000000000002
B006,net_zero_2050,proposal,2029,2029 Q3,3,prepayment,2029,1068.75,0.0011875000000000002
B006,net_zero_2050,proposal,2029,2029 Q4,4,prepayment,2029,1068.75,0.0011875000000000002
B006,net_zero_2050,proposal,2029,2029 settlement by 30 September,,settlement,2028,2850.0,0.003166666666666666
B006,net_zero_2050,proposal,2030,2030 Q1,1,prepayment,2030,1425.0,0.001583333333333333
B006,net_zero_2050,proposal,2030,2030 Q2,2,prepayment,2030,1425.0,0.001583333333333333
B006,net_zero_2050,proposal,2030,2030 Q3,3,prepayment,2030,1425.0,0.001583333333333333
B006,net_zero_2050,proposal,2030,2030 Q4,4,prepayment,2030,1425.0,0.001583333333333333
B006,net_zero_2050,proposal,2030,2030 settlement by 30 September,,settlement,2029,4275.0,0.004750000000000001
B006,net_zero_2050,proposal,2031,2031 Q1,1,prepayment,2031,2137.5,0.0023750000000000004
B006,net_zero_2050,proposal,2031,2031 Q2,2,prepayment,2031,2137.5,0.0023750000000000004
B006,net_zero_2050,proposal,2031,2031 Q3,3,prepayment,2031,2137.5,0.0023750000000000004
B006,net_zero_2050,proposal,2031,2031 Q4,4,prepayment,2031,2137.5,0.0023750000000000004
B006,net_zero_2050,proposal,2031,2031 settlement by 30 September,,settlement,2030,5700.0,0.006333333333333332
B006,net_zero_2050,proposal,2032,2032 Q1,1,prepayment,2032,2850.0,0.0031666666666666666
B006,net_zero_2050,proposal,2032,2032 Q2,2,prepayment,2032,2850.0,0.0031666666666666666
B006,net_zero_2050,proposal,2032,2032 Q3,3,prepayment,2032,2850.0,0.0031666666666666666
B006,net_zero_2050,proposal,2032,2032 Q4,4,prepayment,2032,2850.0,0.0031666666666666666
B006,net_zero_2050,proposal,2032,2032 settlement by 30 September,,settlement,2031,8550.0,0.009500000000000001
B006,net_zero_2050,proposal,2033,2033 Q1,1,prepayment,2033,3562.5,0.003958333333333334
B006,net_zero_2050,proposal,2033,2033 Q2,2,prepayment,2033,3562.5,0.003958333333333334
B006,net_zero_2050,proposal,2033,2033 Q3,3,prepayment,2033,3562.5,0.003958333333333334
B006,net_zero_2050,proposal,2033,2033 Q4,4,prepayment,2033,3562.5,0.003958333333333334
B006,net_zero_2050,proposal,2033,2033 settlement by 30 September,,settlement,2032,11400.0,0.012666666666666666
B006,net_zero_2050,proposal,2034,2034 Q1,1,prepayment,2034,4275.0,0.00475
B006,net_zero_2050,proposal,2034,2034 Q2,2,prepayment,2034,4275.0,0.00475
B006,net_zero_2050,proposal,2034,2034 Q3,3,prepayment,2034,4275.0,0.00475
B006,net_zero_2050,proposal,2034,2034 Q4,4,prepayment,2034,4275.0,0.00475
B006,net_zero_2050,proposal,2034,2034 settlement by 30 September,,settlement,2033,14250.0,0.015833333333333335
B006,net_zero_2050,proposal,2035,2035 Q1,1,prepayment,2035,4987.5,0.005541666666666667
B006,net_zero_2050,proposal,2035,2035 Q2,2,prepayment,2035,4987.5,0.005541666666666667
B006,net_zero_2050,proposal,2035,2035 Q3,3,prepayment,2035,4987.5,0.005541666666666667
B006,net_zero_2050,proposal,2035,2035 Q4,4,prepayment,2035,4987.5,0.005541666666666667
B006,net_zero_2050,proposal,2035,2035 settlement by 30 September,,settlement,2034,17100.0,0.019
B006,net_zero_2050,proposal,2036,2036 settlement by 30 September,,settlement,2035,19950.0,0.022166666666666668
B007,current_policies,adopted,2027,2027 Q1,1,prepayment,2027,1031.25,0.0003437500000000003
B007,current_policies,adopted,2027,2027 Q2,2,prepayment,2027,1031.25,0.0003437500000000003
B007,current_policies,adopted,2027,2027 Q3,3,prepayment,2027,1031.25,0.0003437500000000003
B007,current_policies,adopted,2027,2027 Q4,4,prepayment,2027,1031.25,0.0003437500000000003
B007,current_policies,adopted,2028,2028 Q1,1,prepayment,2028,2062.5,0.0006874999999999991
B007,current_policies,adopted,2028,2028 Q2,2,prepayment,2028,2062.5,0.0006874999999999991
B007,current_policies,adopted,2028,2028 Q3,3,prepayment,2028,2062.5,0.0006874999999999991
B007,current_policies,adopted,2028,2028 Q4,4,prepayment,2028,2062.5,0.0006874999999999991
B007,current_policies,adopted,2028,2028 settlement by 30 September,,settlement,2027,4125.0,0.0013750000000000012
B007,current_policies,adopted,2029,2029 Q1,1,prepayment,2029,5156.25,0.00171875
B007,current_policies,adopted,2029,2029 Q2,2,prepayment,2029,5156.25,0.00171875
B007,current_policies,adopted,2029,2029 Q3,3,prepayment,2029,5156.25,0.00171875
B007,current_policies,adopted,2029,2029 Q4,4,prepayment,2029,5156.25,0.00171875
B007,current_policies,adopted,2029,2029 settlement by 30 September,,settlement,2028,8250.0,0.0027499999999999964
B007,current_policies,adopted,2030,2030 Q1,1,prepayment,2030,10725.0,0.003575
B007,current_policies,adopted,2030,2030 Q2,2,prepayment,2030,10725.0,0.003575
B007,current_policies,adopted,2030,2030 Q3,3,prepayment,2030,10725.0,0.003575
B007,current_policies,adopted,2030,2030 Q4,4,prepayment,2030,10725.0,0.003575
B007,current_policies,adopted,2030,2030 settlement by 30 September,,settlement,2029,20625.0,0.006875
B007,current_policies,adopted,2031,2031 Q1,1,prepayment,2031,5156.25,0.00171875
B007,current_policies,adopted,2031,2031 Q2,2,prepayment,2031,5156.25,0.00171875
B007,current_policies,adopted,2031,2031 Q3,3,prepayment,2031,5156.25,0.00171875
B007,current_policies,adopted,2031,2031 Q4,4,prepayment,2031,5156.25,0.00171875
B007,current_policies,adopted,2031,2031 settlement by 30 September,,settlement,2030,42900.0,0.0143
B007,current_policies,adopted,2032,2032 Q1,1,prepayment,2032,5156.25,0.00171875
B007,current_policies,adopted,2032,2032 Q2,2,prepayment,2032,5156.25,0.00171875
B007,current_policies,adopted,2032,2032 Q3,3,prepayment,2032,5156.25,0.00171875
B007,current_policies,adopted,2032,2032 Q4,4,prepayment,2032,5156.25,0.00171875
B007,current_policies,adopted,2032,2032 settlement by 30 September,,settlement,2031,20625.0,0.006875
B007,current_policies,adopted,2033,2033 Q1,1,prepayment,2033,5156.25,0.00171875
B007,current_policies,adopted,2033,2033 Q2,2,prepayment,2033,5156.25,0.00171875
B007,current_policies,adopted,2033,2033 Q3,3,prepayment,2033,5156.25,0.00171875
B007,current_policies,adopted,2033,2033 Q4,4,prepayment,2033,5156.25,0.00171875
B007,current_policies,adopted,2033,2033 settlement by 30 September,,settlement,2032,20625.0,0.006875
B007,current_policies,adopted,2034,2034 Q1,1,prepayment,2034,5775.0,0.0019250000000000003
B007,current_policies,adopted,2034,2034 Q2,2,prepayment,2034,5775.0,0.0019250000000000003
B007,current_policies,adopted,2034,2034 Q3,3,prepayment,2034,5775.0,0.0019250000000000003
B007,current_policies,adopted,2034,2034 Q4,4,prepayment,2034,5775.0,0.0019250000000000003
B007,current_policies,adopted,2034,2034 settlement by 30 September,,settlement,2033,20625.0,0.006875
B007,current_policies,adopted,2035,2035 settlement by 30 September,,settlement,2034,23100.0,0.007700000000000001
B007,current_policies,proposal,2027,2027 Q1,1,prepayment,2027,1031.25,0.0003437500000000003
B007,current_policies,proposal,2027,2027 Q2,2,prepayment,2027,1031.25,0.0003437500000000003
B007,current_policies,proposal,2027,2027 Q3,3,prepayment,2027,1031.25,0.0003437500000000003
B007,current_policies,proposal,2027,2027 Q4,4,prepayment,2027,1031.25,0.0003437500000000003
B007,current_policies,proposal,2028,2028 Q1,1,prepayment,2028,2062.5,0.0006874999999999991
B007,current_policies,proposal,2028,2028 Q2,2,prepayment,2028,2062.5,0.0006874999999999991
B007,current_policies,proposal,2028,2028 Q3,3,prepayment,2028,2062.5,0.0006874999999999991
B007,current_policies,proposal,2028,2028 Q4,4,prepayment,2028,2062.5,0.0006874999999999991
B007,current_policies,proposal,2028,2028 settlement by 30 September,,settlement,2027,4125.0,0.0013750000000000012
B007,current_policies,proposal,2029,2029 Q1,1,prepayment,2029,2062.5,0.0006875000000000006
B007,current_policies,proposal,2029,2029 Q2,2,prepayment,2029,2062.5,0.0006875000000000006
B007,current_policies,proposal,2029,2029 Q3,3,prepayment,2029,2062.5,0.0006875000000000006
B007,current_policies,proposal,2029,2029 Q4,4,prepayment,2029,2062.5,0.0006875000000000006
B007,current_policies,proposal,2029,2029 settlement by 30 September,,settlement,2028,8250.0,0.0027499999999999964
B007,current_policies,proposal,2030,2030 Q1,1,prepayment,2030,2062.5,0.0006874999999999991
B007,current_policies,proposal,2030,2030 Q2,2,prepayment,2030,2062.5,0.0006874999999999991
B007,current_policies,proposal,2030,2030 Q3,3,prepayment,2030,2062.5,0.0006874999999999991
B007,current_policies,proposal,2030,2030 Q4,4,prepayment,2030,2062.5,0.0006874999999999991
B007,current_policies,proposal,2030,2030 settlement by 30 September,,settlement,2029,8250.0,0.0027500000000000024
B007,current_policies,proposal,2031,2031 Q1,1,prepayment,2031,4125.0,0.0013750000000000012
B007,current_policies,proposal,2031,2031 Q2,2,prepayment,2031,4125.0,0.0013750000000000012
B007,current_policies,proposal,2031,2031 Q3,3,prepayment,2031,4125.0,0.0013750000000000012
B007,current_policies,proposal,2031,2031 Q4,4,prepayment,2031,4125.0,0.0013750000000000012
B007,current_policies,proposal,2031,2031 settlement by 30 September,,settlement,2030,8250.0,0.0027499999999999964
B007,current_policies,proposal,2032,2032 Q1,1,prepayment,2032,4125.0,0.0013749999999999997
B007,current_policies,proposal,2032,2032 Q2,2,prepayment,2032,4125.0,0.0013749999999999997
B007,current_policies,proposal,2032,2032 Q3,3,prepayment,2032,4125.0,0.0013749999999999997
B007,current_policies,proposal,2032,2032 Q4,4,prepayment,2032,4125.0,0.0013749999999999997
B007,current_policies,proposal,2032,2032 settlement by 30 September,,settlement,2031,16500.0,0.005500000000000005
B007,current_policies,proposal,2033,2033 Q1,1,prepayment,2033,4125.0,0.0013749999999999997
B007,current_policies,proposal,2033,2033 Q2,2,prepayment,2033,4125.0,0.0013749999999999997
B007,current_policies,proposal,2033,2033 Q3,3,prepayment,2033,4125.0,0.0013749999999999997
B007,current_policies,proposal,2033,2033 Q4,4,prepayment,2033,4125.0,0.0013749999999999997
B007,current_policies,proposal,2033,2033 settlement by 30 September,,settlement,2032,16500.0,0.005499999999999999
B007,current_policies,proposal,2034,2034 Q1,1,prepayment,2034,4125.0,0.0013749999999999997
B007,current_policies,proposal,2034,2034 Q2,2,prepayment,2034,4125.0,0.0013749999999999997
B007,current_policies,proposal,2034,2034 Q3,3,prepayment,2034,4125.0,0.0013749999999999997
B007,current_policies,proposal,2034,2034 Q4,4,prepayment,2034,4125.0,0.0013749999999999997
B007,current_policies,proposal,2034,2034 settlement by 30 September,,settlement,2033,16500.0,0.005499999999999999
B007,current_policies,proposal,2035,2035 Q1,1,prepayment,2035,4125.0,0.0013750000000000006
B007,current_policies,proposal,2035,2035 Q2,2,prepayment,2035,4125.0,0.0013750000000000006
B007,current_policies,proposal,2035,2035 Q3,3,prepayment,2035,4125.0,0.0013750000000000006
B007,current_policies,proposal,2035,2035 Q4,4,prepayment,2035,4125.0,0.0013750000000000006
B007,current_policies,proposal,2035,2035 settlement by 30 September,,settlement,2034,16500.0,0.005499999999999999
B007,current_policies,proposal,2036,2036 settlement by 30 September,,settlement,2035,16500.0,0.005500000000000002
B007,delayed_transition,adopted,2027,2027 Q1,1,prepayment,2027,1375.0,0.0004583333333333337
B007,delayed_transition,adopted,2027,2027 Q2,2,prepayment,2027,1375.0,0.0004583333333333337
B007,delayed_transition,adopted,2027,2027 Q3,3,prepayment,2027,1375.0,0.0004583333333333337
B007,delayed_transition,adopted,2027,2027 Q4,4,prepayment,2027,1375.0,0.0004583333333333337
B007,delayed_transition,adopted,2028,2028 Q1,1,prepayment,2028,2750.0,0.0009166666666666655
B007,delayed_transition,adopted,2028,2028 Q2,2,prepayment,2028,2750.0,0.0009166666666666655
B007,delayed_transition,adopted,2028,2028 Q3,3,prepayment,2028,2750.0,0.0009166666666666655
B007,delayed_transition,adopted,2028,2028 Q4,4,prepayment,2028,2750.0,0.0009166666666666655
