borrower_id,year,scenario,branch,tier,tier_label_plain,cost_eur,materiality_ratio,band,band_sort,band_label,price_eur,free_allocation_share,counted_tonnes,threshold_tonnes,below_threshold,estimated,cost_basis,cost_basis_label
B008,2027,current_policies,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.95,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2028,current_policies,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.9,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2029,current_policies,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.775,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2030,current_policies,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.515,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2031,current_policies,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.39,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2032,current_policies,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.265,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2033,current_policies,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.14,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2034,current_policies,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.0,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2035,current_policies,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.0,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2026,delayed_transition,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.975,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2027,delayed_transition,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.95,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2028,delayed_transition,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.9,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2029,delayed_transition,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.775,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2030,delayed_transition,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.515,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2031,delayed_transition,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.39,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2032,delayed_transition,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.265,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2033,delayed_transition,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.14,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2034,delayed_transition,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.0,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2035,delayed_transition,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.0,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2026,net_zero_2050,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.975,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2027,net_zero_2050,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.95,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2028,net_zero_2050,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.9,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2029,net_zero_2050,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.775,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2030,net_zero_2050,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.515,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2031,net_zero_2050,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.39,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2032,net_zero_2050,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.265,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2033,net_zero_2050,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.14,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2034,net_zero_2050,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.0,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2035,net_zero_2050,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.0,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2026,current_policies,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.975,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2027,current_policies,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.95,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2028,current_policies,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.9,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2029,current_policies,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.85,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2030,current_policies,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.8,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2031,current_policies,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.7,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2032,current_policies,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.6,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2033,current_policies,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.5,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2034,current_policies,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.4,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2035,current_policies,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.3,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2026,delayed_transition,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.975,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2027,delayed_transition,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.95,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2028,delayed_transition,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.9,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2029,delayed_transition,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.85,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2030,delayed_transition,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.8,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2031,delayed_transition,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.7,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2032,delayed_transition,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.6,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2033,delayed_transition,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.5,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2034,delayed_transition,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.4,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2035,delayed_transition,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.3,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2026,net_zero_2050,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.975,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2027,net_zero_2050,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.95,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2028,net_zero_2050,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.9,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2029,net_zero_2050,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.85,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2030,net_zero_2050,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.8,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2031,net_zero_2050,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.7,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2032,net_zero_2050,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.6,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2033,net_zero_2050,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.5,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2034,net_zero_2050,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.4,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B008,2035,net_zero_2050,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.3,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B009,2026,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.975,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2027,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.95,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2028,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.9,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2029,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.775,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2030,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.515,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2031,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.39,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2032,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.265,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2033,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.14,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2034,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.0,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2035,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.0,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2026,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.975,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2027,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.95,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2028,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.9,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2029,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.775,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2030,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.515,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2031,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.39,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2032,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.265,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2033,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.14,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2034,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.0,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2035,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.0,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2026,net_zero_2050,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.975,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2027,net_zero_2050,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.95,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2028,net_zero_2050,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.9,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2029,net_zero_2050,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.775,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2030,net_zero_2050,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.515,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2031,net_zero_2050,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.39,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2032,net_zero_2050,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.265,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2033,net_zero_2050,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.14,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2034,net_zero_2050,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.0,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2035,net_zero_2050,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.0,1200.0,50.0,false,true,out_of_scope,"Not in scope, nothing owed"
B009,2026,current_policies,proposal,3,May be caught from 2028,3420.0,0.00488571428571429,L,1,below 1 percent of EBITDA,60.0,0.975,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2027,current_policies,proposal,3,May be caught from 2028,6840.0,0.00977142857142858,L,1,below 1 percent of EBITDA,60.0,0.95,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2028,current_policies,proposal,3,May be caught from 2028,13680.0,0.019542857142857136,ML,2,1 to 3 percent of EBITDA,60.0,0.9,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2029,current_policies,proposal,3,May be caught from 2028,20520.0,0.02931428571428572,ML,2,1 to 3 percent of EBITDA,60.0,0.85,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2030,current_policies,proposal,3,May be caught from 2028,27360.0,0.03908571428571427,M,3,3 to 6 percent of EBITDA,60.0,0.8,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2031,current_policies,proposal,3,May be caught from 2028,41040.0,0.05862857142857144,M,3,3 to 6 percent of EBITDA,60.0,0.7,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2032,current_policies,proposal,3,May be caught from 2028,54720.0,0.07817142857142857,MH,4,6 to 12 percent of EBITDA,60.0,0.6,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2033,current_policies,proposal,3,May be caught from 2028,68400.0,0.09771428571428571,MH,4,6 to 12 percent of EBITDA,60.0,0.5,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2034,current_policies,proposal,3,May be caught from 2028,82080.0,0.11725714285714285,MH,4,6 to 12 percent of EBITDA,60.0,0.4,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2035,current_policies,proposal,3,May be caught from 2028,95760.0,0.1368,H,5,above 12 percent of EBITDA,60.0,0.3,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2026,delayed_transition,proposal,3,May be caught from 2028,4560.0,0.00651428571428572,L,1,below 1 percent of EBITDA,80.0,0.975,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2027,delayed_transition,proposal,3,May be caught from 2028,9120.0,0.01302857142857144,ML,2,1 to 3 percent of EBITDA,80.0,0.95,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2028,delayed_transition,proposal,3,May be caught from 2028,18240.0,0.02605714285714285,ML,2,1 to 3 percent of EBITDA,80.0,0.9,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2029,delayed_transition,proposal,3,May be caught from 2028,27360.0,0.03908571428571429,M,3,3 to 6 percent of EBITDA,80.0,0.85,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2030,delayed_transition,proposal,3,May be caught from 2028,36480.0,0.0521142857142857,M,3,3 to 6 percent of EBITDA,80.0,0.8,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2031,delayed_transition,proposal,3,May be caught from 2028,54720.0,0.07817142857142859,MH,4,6 to 12 percent of EBITDA,80.0,0.7,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2032,delayed_transition,proposal,3,May be caught from 2028,72960.0,0.10422857142857143,MH,4,6 to 12 percent of EBITDA,80.0,0.6,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2033,delayed_transition,proposal,3,May be caught from 2028,91200.0,0.13028571428571428,H,5,above 12 percent of EBITDA,80.0,0.5,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2034,delayed_transition,proposal,3,May be caught from 2028,109440.0,0.15634285714285714,H,5,above 12 percent of EBITDA,80.0,0.4,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2035,delayed_transition,proposal,3,May be caught from 2028,127680.0,0.18239999999999998,H,5,above 12 percent of EBITDA,80.0,0.3,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2026,net_zero_2050,proposal,3,May be caught from 2028,5700.0,0.008142857142857151,L,1,below 1 percent of EBITDA,100.0,0.975,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2027,net_zero_2050,proposal,3,May be caught from 2028,11400.0,0.016285714285714303,ML,2,1 to 3 percent of EBITDA,100.0,0.95,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2028,net_zero_2050,proposal,3,May be caught from 2028,22800.0,0.032571428571428564,M,3,3 to 6 percent of EBITDA,100.0,0.9,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2029,net_zero_2050,proposal,3,May be caught from 2028,34200.0,0.04885714285714287,M,3,3 to 6 percent of EBITDA,100.0,0.85,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2030,net_zero_2050,proposal,3,May be caught from 2028,45600.0,0.06514285714285713,MH,4,6 to 12 percent of EBITDA,100.0,0.8,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2031,net_zero_2050,proposal,3,May be caught from 2028,68400.0,0.09771428571428574,MH,4,6 to 12 percent of EBITDA,100.0,0.7,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2032,net_zero_2050,proposal,3,May be caught from 2028,91200.0,0.13028571428571428,H,5,above 12 percent of EBITDA,100.0,0.6,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2033,net_zero_2050,proposal,3,May be caught from 2028,114000.0,0.16285714285714287,H,5,above 12 percent of EBITDA,100.0,0.5,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2034,net_zero_2050,proposal,3,May be caught from 2028,136800.0,0.19542857142857142,H,5,above 12 percent of EBITDA,100.0,0.4,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B009,2035,net_zero_2050,proposal,3,May be caught from 2028,159600.0,0.228,H,5,above 12 percent of EBITDA,100.0,0.3,1200.0,50.0,false,true,direct_obligation,Certificates on imported goods
B010,2026,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.975,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2027,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.95,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2028,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.9,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2029,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.775,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2030,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.515,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2031,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.39,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2032,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.265,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2033,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.14,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2034,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.0,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2035,current_policies,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.0,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2026,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.975,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2027,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.95,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2028,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.9,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2029,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.775,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2030,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.515,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2031,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.39,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
B010,2032,delayed_transition,adopted,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.265,0.0,50.0,true,false,out_of_scope,"Not in scope, nothing owed"
